Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp
325,2023-08-01,P04_T0_01-08-23,,CER,P04,TRA,2023,8,1,MSD,,2,3,LLM,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:1_M:8_Y:2023,9,27.9,0.8,30,32,T0,10:33:42,0,1.4325,63.4901,1.3801,31.8
326,2023-08-01,P04_T1_01-08-23,,CER,P04,TRA,2023,8,1,MSD,,2,3,LLM,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:1_M:8_Y:2023,9,27.9,0.8,30,32,T1,10:43:42,10,1.8075,38.9354,1.4246,33.1
327,2023-08-01,P04_T2_01-08-23,,CER,P04,TRA,2023,8,1,MSD,,2,3,LLM,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:1_M:8_Y:2023,9,27.9,0.8,30,32,T2,10:53:42,20,2.1825,41.4789,1.3165,34.7
328,2023-08-01,P04_T3_01-08-23,,CER,P04,TRA,2023,8,1,MSD,,2,3,LLM,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:1_M:8_Y:2023,9,27.9,0.8,30,32,T3,11:03:42,30,2.7075,33.6527,0.566,35.3
329,2023-08-01,P05_T0_01-08-23,,CER,P05,TRA,2023,8,1,AWD,,2,4,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:1_M:8_Y:2023,10,28.1,0.7,34,40,T0,12:10:00,0,1.4325,84.2295,0.6296,34.7
330,2023-08-01,P05_T1_01-08-23,,CER,P05,TRA,2023,8,1,AWD,,2,4,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:1_M:8_Y:2023,10,28.1,0.7,34,40,T1,12:20:00,10,3.6075,56.8378,0.7568,35.1
331,2023-08-01,P05_T2_01-08-23,,CER,P05,TRA,2023,8,1,AWD,,2,4,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:1_M:8_Y:2023,10,28.1,0.7,34,40,T2,12:30:00,20,5.7825,0,1.7108,38.1
332,2023-08-01,P05_T3_01-08-23,,CER,P05,TRA,2023,8,1,AWD,,2,4,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:1_M:8_Y:2023,10,28.1,0.7,34,40,T3,12:40:00,30,8.0325,3.8153,1.6027,38
333,2023-08-01,P07_T0_01-08-23,,CER,P07,TRA,2023,8,1,MSD,,3,1,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:1_M:8_Y:2023,9,27.7,0.7,34,40,T0,12:13:31,0,1.3575,72.8815,1.1893,34.6
334,2023-08-01,P07_T1_01-08-23,,CER,P07,TRA,2023,8,1,MSD,,3,1,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:1_M:8_Y:2023,9,27.7,0.7,34,40,T1,12:23:31,10,1.4325,60.3596,0.6424,45.6
335,2023-08-01,P07_T2_01-08-23,,CER,P07,TRA,2023,8,1,MSD,,3,1,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:1_M:8_Y:2023,9,27.7,0.7,34,40,T2,12:33:31,20,1.5075,38.3484,0.8332,46.1
336,2023-08-01,P07_T3_01-08-23,,CER,P07,TRA,2023,8,1,MSD,,3,1,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:1_M:8_Y:2023,9,27.7,0.7,34,40,T3,12:43:31,30,1.5825,35.9027,0.5915,39.9
337,2023-08-01,P06_T0_01-08-23,,CER,P06,TRA,2023,8,1,CON,,2,3,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:1_M:8_Y:2023,8,27.7,0.8,34,38,T0,12:10:00,0,4.1325,77.6751,1.4819,33.9
338,2023-08-01,P06_T1_01-08-23,,CER,P06,TRA,2023,8,1,CON,,2,3,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:1_M:8_Y:2023,8,27.7,0.8,34,38,T1,12:20:00,10,7.8075,69.3597,0.6614,37
339,2023-08-01,P06_T2_01-08-23,,CER,P06,TRA,2023,8,1,CON,,2,3,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:1_M:8_Y:2023,8,27.7,0.8,34,38,T2,12:30:00,20,11.3325,48.9138,1.0049,37.8
340,2023-08-01,P06_T3_01-08-23,,CER,P06,TRA,2023,8,1,CON,,2,3,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:1_M:8_Y:2023,8,27.7,0.8,34,38,T3,12:40:00,30,14.7075,19.5655,1.4246,38.2
341,2023-08-01,P08_T0_01-08-23,,CER,P08,TRA,2023,8,1,CON,,3,6,LLM,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:1_M:8_Y:2023,9,27.6,0.9,34,38,T0,12:13:31,0,3.3825,114.5561,0.6869,34.2
342,2023-08-01,P08_T1_01-08-23,,CER,P08,TRA,2023,8,1,CON,,3,6,LLM,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:1_M:8_Y:2023,9,27.6,0.9,34,38,T1,12:23:31,10,7.1325,38.2506,0.7886,36.4
343,2023-08-01,P08_T2_01-08-23,,CER,P08,TRA,2023,8,1,CON,,3,6,LLM,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:1_M:8_Y:2023,9,27.6,0.9,34,38,T2,12:33:31,20,8.8575,69.5554,0.6678,36.9
344,2023-08-01,P08_T3_01-08-23,,CER,P08,TRA,2023,8,1,CON,,3,6,LLM,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:1_M:8_Y:2023,9,27.6,0.9,34,38,T3,12:43:31,30,13.0575,19.5655,0.7314,37.4
345,2023-08-01,P09_T0_01-08-23,,CER,P09,TRA,2023,8,1,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:1_M:8_Y:2023,4,27.9,0.6,34,40,T0,12:15:00,0,1.7325,108.8821,0.6106,32.7
346,2023-08-01,P09_T1_01-08-23,,CER,P09,TRA,2023,8,1,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:1_M:8_Y:2023,4,27.9,0.6,34,40,T1,12:25:00,10,1.8825,53.316,0.636,46.1
347,2023-08-01,P09_T2_01-08-23,,CER,P09,TRA,2023,8,1,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:1_M:8_Y:2023,4,27.9,0.6,34,40,T2,12:35:00,20,2.0325,50.5768,0.6487,45.7
348,2023-08-01,P09_T3_01-08-23,,CER,P09,TRA,2023,8,1,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:1_M:8_Y:2023,4,27.9,0.6,34,40,T3,12:45:00,30,2.3325,18.6851,0.6487,44.9
349,2023-08-07,P01_T0_07-08-23,,CER,P01,TRA,2023,8,7,AWD,,1,7,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:8_Y:2023,,,0.8,24,26,T0,9:27:50,0,1.2825,79.9251,0.6296,25.7
350,2023-08-07,P01_T1_07-08-23,,CER,P01,TRA,2023,8,7,AWD,,1,7,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:8_Y:2023,,,0.8,24,26,T1,9:37:50,10,1.4325,73.175,0.6233,27.7
351,2023-08-07,P01_T2_07-08-23,,CER,P01,TRA,2023,8,7,AWD,,1,7,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:8_Y:2023,,,0.8,24,26,T2,9:47:50,20,1.5075,46.7616,0.5406,27.9
352,2023-08-07,P01_T3_07-08-23,,CER,P01,TRA,2023,8,7,AWD,,1,7,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:8_Y:2023,,,0.8,24,26,T3,9:57:50,30,1.5075,26.2178,0.5533,26.9
353,2023-08-07,P03_T0_07-08-23,,CER,P03,TRA,2023,8,7,CON,,1,2,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:8_Y:2023,,,0.8,24,26,T0,9:31:05,0,1.3575,90.9796,0.5915,27.7
354,2023-08-07,P03_T1_07-08-23,,CER,P03,TRA,2023,8,7,CON,,1,2,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:8_Y:2023,,,0.8,24,26,T1,9:41:05,10,3.2325,77.4794,0.5215,27.1
355,2023-08-07,P03_T2_07-08-23,,CER,P03,TRA,2023,8,7,CON,,1,2,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:8_Y:2023,,,0.8,24,26,T2,9:51:05,20,5.0325,60.8487,0.566,27.1
356,2023-08-07,P03_T3_07-08-23,,CER,P03,TRA,2023,8,7,CON,,1,2,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:8_Y:2023,,,0.8,24,26,T3,10:01:05,30,6.9075,37.9571,0.566,26.2
357,2023-08-07,P02_T0_07-08-23,,CER,P02,TRA,2023,8,7,MSD,,1,6,David M,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:8_Y:2023,,23.5,0.6,24,26,T0,9:27:50,0,1.2825,106.3385,0.5724,25.9
358,2023-08-07,P02_T1_07-08-23,,CER,P02,TRA,2023,8,7,MSD,,1,6,David M,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:8_Y:2023,,23.5,0.6,24,26,T1,9:37:50,10,1.4325,61.6314,0.547,27
359,2023-08-07,P02_T2_07-08-23,,CER,P02,TRA,2023,8,7,MSD,,1,6,David M,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:8_Y:2023,,23.5,0.6,24,26,T2,9:47:50,20,1.5075,32.8701,0.566,26.9
360,2023-08-07,P02_T3_07-08-23,,CER,P02,TRA,2023,8,7,MSD,,1,6,David M,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:8_Y:2023,,23.5,0.6,24,26,T3,9:57:50,30,1.5825,28.1743,0.5724,26.4
361,2023-08-07,P04_T0_07-08-23,,CER,P04,TRA,2023,8,7,MSD,,2,1,David M,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:8_Y:2023,,23.7,0.5,24,26,T0,9:31:05,0,1.5075,77.9686,0.566,27.8
362,2023-08-07,P04_T1_07-08-23,,CER,P04,TRA,2023,8,7,MSD,,2,1,David M,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:8_Y:2023,,23.7,0.5,24,26,T1,9:41:05,10,2.3325,72.0011,0.9985,26.9
363,2023-08-07,P04_T2_07-08-23,,CER,P04,TRA,2023,8,7,MSD,,2,1,David M,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:8_Y:2023,,23.7,0.5,24,26,T2,9:51:05,20,2.8575,43.6311,0.5152,26.9
364,2023-08-07,P04_T3_07-08-23,,CER,P04,TRA,2023,8,7,MSD,,2,1,David M,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:8_Y:2023,,23.7,0.5,24,26,T3,10:01:05,30,3.6075,29.6417,0.5724,26.2
365,2023-08-07,P05_T0_07-08-23,,CER,P05,TRA,2023,8,7,AWD,,2,4,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:8_Y:2023,,,0.8,24,26,T0,9:33:24,0,1.7325,107.219,0.5215,27.3
366,2023-08-07,P05_T1_07-08-23,,CER,P05,TRA,2023,8,7,AWD,,2,4,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:8_Y:2023,,,0.8,24,26,T1,9:43:24,10,3.2325,90.2948,0.5088,26.4
367,2023-08-07,P05_T2_07-08-23,,CER,P05,TRA,2023,8,7,AWD,,2,4,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:8_Y:2023,,,0.8,24,26,T2,9:53:24,20,4.5825,71.4141,0.5597,27
368,2023-08-07,P05_T3_07-08-23,,CER,P05,TRA,2023,8,7,AWD,,2,4,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:8_Y:2023,,,0.8,24,26,T3,10:03:24,30,6.0075,50.7725,0.5342,26.5
369,2023-08-07,P07_T0_07-08-23,,CER,P07,TRA,2023,8,7,MSD,,3,,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:8_Y:2023,,,,26,28,T0,10:20:35,0,1.5825,93.5231,0.5279,26.7
370,2023-08-07,P07_T1_07-08-23,,CER,P07,TRA,2023,8,7,MSD,,3,,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:8_Y:2023,,,,26,28,T1,10:30:35,10,1.5075,72.8815,0.5024,29.4
371,2023-08-07,P07_T2_07-08-23,,CER,P07,TRA,2023,8,7,MSD,,3,,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:8_Y:2023,,,,26,28,T2,10:40:35,20,1.5075,61.9248,0.5024,32.7
372,2023-08-07,P07_T3_07-08-23,,CER,P07,TRA,2023,8,7,MSD,,3,,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:8_Y:2023,,,,26,28,T3,10:50:35,30,1.5075,32.4787,0.5978,32.9
373,2023-08-07,P06_T0_07-08-23,,CER,P06,TRA,2023,8,7,CON,,2,3,David M,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:8_Y:2023,,23.4,0.85,24,26,T0,9:33:24,0,1.4325,86.3817,0.5406,28.2
374,2023-08-07,P06_T1_07-08-23,,CER,P06,TRA,2023,8,7,CON,,2,3,David M,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:8_Y:2023,,23.4,0.85,24,26,T1,9:43:24,10,3.3075,71.3163,0.5788,26.8
375,2023-08-07,P06_T2_07-08-23,,CER,P06,TRA,2023,8,7,CON,,2,3,David M,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:8_Y:2023,,23.4,0.85,24,26,T2,9:53:24,20,5.2575,64.077,0.5088,27
376,2023-08-07,P06_T3_07-08-23,,CER,P06,TRA,2023,8,7,CON,,2,3,David M,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:8_Y:2023,,23.4,0.85,24,26,T3,10:03:24,30,7.2075,31.1092,0.5406,26.6
377,2023-08-07,P08_T0_07-08-23,,CER,P08,TRA,2023,8,7,CON,,3,3,David M,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:7_M:8_Y:2023,,,0.7,26,28,T0,10:20:35,0,2.6325,105.3603,0.5406,26.6
378,2023-08-07,P08_T1_07-08-23,,CER,P08,TRA,2023,8,7,CON,,3,3,David M,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:7_M:8_Y:2023,,,0.7,26,28,T1,10:30:35,10,4.4325,46.1746,0.5152,29.6
379,2023-08-07,P08_T2_07-08-23,,CER,P08,TRA,2023,8,7,CON,,3,3,David M,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:7_M:8_Y:2023,,,0.7,26,28,T2,10:40:35,20,6.2325,28.8591,0.5978,32.2
380,2023-08-07,P08_T3_07-08-23,,CER,P08,TRA,2023,8,7,CON,,3,3,David M,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:7_M:8_Y:2023,,,0.7,26,28,T3,10:50:35,30,8.3325,26.9026,0.5978,32.3
381,2023-08-07,P09_T0_07-08-23,,CER,P09,TRA,2023,8,7,AWD,,3,,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:7_M:8_Y:2023,,,,26,28,T0,10:22:45,0,1.4325,92.6427,0.4961,26.5
382,2023-08-07,P09_T1_07-08-23,,CER,P09,TRA,2023,8,7,AWD,,3,,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:7_M:8_Y:2023,,,,26,28,T1,10:32:45,10,1.5075,79.3381,0.4706,28.3
383,2023-08-07,P09_T2_07-08-23,,CER,P09,TRA,2023,8,7,AWD,,3,,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:7_M:8_Y:2023,,,,26,28,T2,10:42:45,20,1.4325,48.0333,0.566,31.1
384,2023-08-07,P09_T3_07-08-23,,CER,P09,TRA,2023,8,7,AWD,,3,,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:7_M:8_Y:2023,,,,26,28,T3,10:52:45,30,1.4325,40.0115,0.4961,29.8
385,2023-08-16,P01_T0_16-08-23,,CER,P01,TRA,2023,8,16,AWD,,1,2,LLM,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:16_M:8_Y:2023,4,26.2,0.8,28.5,32,T0,9:41:50,0,1.6575,91.2731,0.5533,34.2
386,2023-08-16,P01_T1_16-08-23,,CER,P01,TRA,2023,8,16,AWD,,1,2,LLM,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:16_M:8_Y:2023,4,26.2,0.8,28.5,32,T1,9:51:50,10,1.5825,72.1967,0.5724,33.2
387,2023-08-16,P01_T2_16-08-23,,CER,P01,TRA,2023,8,16,AWD,,1,2,LLM,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:16_M:8_Y:2023,4,26.2,0.8,28.5,32,T2,10:01:50,20,1.6575,59.3813,0.5406,29.6
388,2023-08-16,P01_T3_16-08-23,,CER,P01,TRA,2023,8,16,AWD,,1,2,LLM,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:16_M:8_Y:2023,4,26.2,0.8,28.5,32,T3,10:11:50,30,1.6575,61.4357,0.5342,29.7
389,2023-08-16,P03_T0_16-08-23,,CER,P03,TRA,2023,8,16,CON,,1,4,LLM,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:16_M:8_Y:2023,5,26.3,0.9,28.5,32,T0,9:43:50,0,8.4075,113.48,0.5851,33.2
390,2023-08-16,P03_T1_16-08-23,,CER,P03,TRA,2023,8,16,CON,,1,4,LLM,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:16_M:8_Y:2023,5,26.3,0.9,28.5,32,T1,9:53:50,10,10.6575,85.9904,0.547,30.9
391,2023-08-16,P03_T2_16-08-23,,CER,P03,TRA,2023,8,16,CON,,1,4,LLM,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:16_M:8_Y:2023,5,26.3,0.9,28.5,32,T2,10:03:50,20,12.2325,80.3164,0.477,28.7
392,2023-08-16,P03_T3_16-08-23,,CER,P03,TRA,2023,8,16,CON,,1,4,LLM,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:16_M:8_Y:2023,5,26.3,0.9,28.5,32,T3,10:13:50,30,13.9575,75.2294,0.547,29.9
393,2023-08-16,P02_T0_16-08-23,,CER,P02,TRA,2023,8,16,MSD,,1,1,Seba,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:16_M:8_Y:2023,6,27.2,0.4,28.5,32,T0,9:41:50,0,2.6325,87.36,0.5342,31
394,2023-08-16,P02_T1_16-08-23,,CER,P02,TRA,2023,8,16,MSD,,1,1,Seba,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:16_M:8_Y:2023,6,27.2,0.4,28.5,32,T1,9:51:50,10,3.0075,80.4142,0.5215,31.8
395,2023-08-16,P02_T2_16-08-23,,CER,P02,TRA,2023,8,16,MSD,,1,1,Seba,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:16_M:8_Y:2023,6,27.2,0.4,28.5,32,T2,10:01:50,20,2.3325,81.686,0.5342,28.4
396,2023-08-16,P02_T3_16-08-23,,CER,P02,TRA,2023,8,16,MSD,,1,1,Seba,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:16_M:8_Y:2023,6,27.2,0.4,28.5,32,T3,10:11:50,30,2.1825,99.0015,0.5279,28.8
397,2023-08-16,P04_T0_16-08-23,,CER,P04,TRA,2023,8,16,MSD,,2,3,Seba,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:16_M:8_Y:2023,8.5,27,0.5,28.5,32,T0,9:43:50,0,1.8825,111.5234,0.4961,29.5
398,2023-08-16,P04_T1_16-08-23,,CER,P04,TRA,2023,8,16,MSD,,2,3,Seba,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:16_M:8_Y:2023,8.5,27,0.5,28.5,32,T1,9:53:50,10,3.7575,98.2189,0.4961,29.3
399,2023-08-16,P04_T2_16-08-23,,CER,P04,TRA,2023,8,16,MSD,,2,3,Seba,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:16_M:8_Y:2023,8.5,27,0.5,28.5,32,T2,10:03:50,20,5.1825,94.2079,0.5406,28
400,2023-08-16,P04_T3_16-08-23,,CER,P04,TRA,2023,8,16,MSD,,2,3,Seba,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:16_M:8_Y:2023,8.5,27,0.5,28.5,32,T3,10:13:50,30,6.6825,86.6752,0.547,28.7
401,2023-08-16,P05_T0_16-08-23,,CER,P05,TRA,2023,8,16,AWD,,2,7,LLM,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:16_M:8_Y:2023,10,16.8,0.8,28.5,32,T0,9:46:00,0,1.5825,98.3167,0.5788,33.2
402,2023-08-16,P05_T1_16-08-23,,CER,P05,TRA,2023,8,16,AWD,,2,7,LLM,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:16_M:8_Y:2023,10,16.8,0.8,28.5,32,T1,9:56:00,10,1.7325,85.3056,0.5597,29.4
403,2023-08-16,P05_T2_16-08-23,,CER,P05,TRA,2023,8,16,AWD,,2,7,LLM,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:16_M:8_Y:2023,10,16.8,0.8,28.5,32,T2,10:06:00,20,1.8075,76.9903,0.5088,28.4
404,2023-08-16,P05_T3_16-08-23,,CER,P05,TRA,2023,8,16,AWD,,2,7,LLM,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:16_M:8_Y:2023,10,16.8,0.8,28.5,32,T3,10:16:00,30,1.8825,65.4466,0.5152,32.1
405,2023-08-16,P07_T0_16-08-23,,CER,P07,TRA,2023,8,16,MSD,,3,7,LLM,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:16_M:8_Y:2023,8,26.8,0.7,31,30,T0,11:05:00,0,1.3575,106.632,0.5279,28.8
406,2023-08-16,P07_T1_16-08-23,,CER,P07,TRA,2023,8,16,MSD,,3,7,LLM,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:16_M:8_Y:2023,8,26.8,0.7,31,30,T1,11:15:00,10,1.5075,92.447,0.5342,30.1
407,2023-08-16,P07_T2_16-08-23,,CER,P07,TRA,2023,8,16,MSD,,3,7,LLM,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:16_M:8_Y:2023,8,26.8,0.7,31,30,T2,11:25:00,20,1.6575,65.4466,0.5724,30.9
408,2023-08-16,P07_T3_16-08-23,,CER,P07,TRA,2023,8,16,MSD,,3,7,LLM,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:16_M:8_Y:2023,8,26.8,0.7,31,30,T3,11:35:00,30,1.7325,293.4826,0.547,29.6
409,2023-08-16,P06_T0_16-08-23,,CER,P06,TRA,2023,8,16,CON,,2,6,Seba,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:16_M:8_Y:2023,7,27.1,0.7,28.5,32,T0,9:46:00,0,5.2575,102.8168,0.5215,30.8
410,2023-08-16,P06_T1_16-08-23,,CER,P06,TRA,2023,8,16,CON,,2,6,Seba,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:16_M:8_Y:2023,7,27.1,0.7,28.5,32,T1,9:56:00,10,9.7575,81.2947,0.566,29.7
411,2023-08-16,P06_T2_16-08-23,,CER,P06,TRA,2023,8,16,CON,,2,6,Seba,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:16_M:8_Y:2023,7,27.1,0.7,28.5,32,T2,10:06:00,20,13.5825,78.9468,0.5215,28.6
412,2023-08-16,P06_T3_16-08-23,,CER,P06,TRA,2023,8,16,CON,,2,6,Seba,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:16_M:8_Y:2023,7,27.1,0.7,28.5,32,T3,10:16:00,30,17.3325,70.2402,0.5215,30.9
413,2023-08-16,P08_T0_16-08-23,,CER,P08,TRA,2023,8,16,CON,,3,1,Seba,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:16_M:8_Y:2023,7.5,27,0.6,31,30,T0,11:05:00,0,1.5825,98.5123,0.566,29.7
414,2023-08-16,P08_T1_16-08-23,,CER,P08,TRA,2023,8,16,CON,,3,1,Seba,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:16_M:8_Y:2023,7.5,27,0.6,31,30,T1,11:15:00,10,3.8325,100.0776,0.6106,30.3
415,2023-08-16,P08_T2_16-08-23,,CER,P08,TRA,2023,8,16,CON,,3,1,Seba,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:16_M:8_Y:2023,7.5,27,0.6,31,30,T2,11:25:00,20,5.8575,83.1534,0.5215,31.2
416,2023-08-16,P08_T3_16-08-23,,CER,P08,TRA,2023,8,16,CON,,3,1,Seba,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:16_M:8_Y:2023,7.5,27,0.6,31,30,T3,11:35:00,30,8.0325,57.0335,0.5597,29.9
417,2023-08-16,P09_T0_16-08-23,,CER,P09,TRA,2023,8,16,AWD,,3,4,LLM,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:16_M:8_Y:2023,7,26.9,0.6,31,30,T0,11:07:00,0,1.8825,105.4581,0.566,29.5
418,2023-08-16,P09_T1_16-08-23,,CER,P09,TRA,2023,8,16,AWD,,3,4,LLM,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:16_M:8_Y:2023,7,26.9,0.6,31,30,T1,11:17:00,10,1.4325,84.2295,0.5279,32.1
419,2023-08-16,P09_T2_16-08-23,,CER,P09,TRA,2023,8,16,AWD,,3,4,LLM,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:16_M:8_Y:2023,7,26.9,0.6,31,30,T2,11:27:00,20,1.4325,62.9031,0.566,30.4
420,2023-08-16,P09_T3_16-08-23,,CER,P09,TRA,2023,8,16,AWD,,3,4,LLM,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:16_M:8_Y:2023,7,26.9,0.6,31,30,T3,11:37:00,30,1.5075,42.4572,0.8713,29.8
421,2023-08-24,P01_T0_24-08-23,,CER,P01,TRA,2023,8,24,AWD,,1,4,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.7,25,27,T0,9:01:00,0,1.9575,104.969,0.2862,29.1
422,2023-08-24,P01_T1_24-08-23,,CER,P01,TRA,2023,8,24,AWD,,1,4,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.7,25,27,T1,9:11:00,10,1.9575,61.1422,0.4643,34.9
423,2023-08-24,P01_T1_24-08-23,,CER,P01,TRA,2023,8,24,AWD,,1,4,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.7,25,27,T2,9:21:00,20,1.9575,61.1422,0.4643,36.4
